i 'm about to say something that i might be embarrassed about later when i see gabe walking his bicycle through the dusk toward us .,bicycle,artifact
i pulled it under me like i would with a bicycle .,bicycle,artifact
"i rode my bicycle through your worst deserts , the ones with the truck-generated shimmering mirages .",bicycle,artifact
`` a bicycle built for two . '',bicycle,artifact
"the traffic of bicycles and pedestrians made driving along the road slow and they followed a bicycle , weighed down with bananas and fish , on the way to market .",bicycle,artifact
i rented a bicycle from the harper castle office and set out from the inn under a moody cloud deck that looked pregnant with rain .,bicycle,artifact
he loaded the bicycle into the back .,bicycle,artifact
"ive driven a bicycle , and thats only got two wheels .",bicycle,artifact
"images from his life flashed into consciousnessthe basement where he played with his first computer , the blue bicycle that was stolen the same day he got it , the boxed corsage for his senior prom date , standing up in professor whitson 's con law class , his legs shaking , while old whitson took him apart `` peter ?",bicycle,artifact
he set off after a bicycle that had gears and what looked like a generator on the back wheel to run its own little electric light .,bicycle,artifact.event.c
"she busied herself in the office for a few minutes , spoke briefly , to the receptionist in the regents office , hurried out and wresting her bicycle from branches of the pendant ivy in the courtyard , pedalled furiously across the campus .",bicycle,artifact
"not unless you count my old bicycle , which used to rub against me in strange and not-entirely-unpleasant ways .",bicycle,artifact
it looked like the rubber grip on a bicycle but solid .,bicycle,artifact
errol looked behind him as he embarked his bicycle .,bicycle,artifact
"officer cheetah , or whatever his name is , sounded too anxious to be just picking up a lost bicycle .",bicycle,artifact
the pepsi bottle looked almost as big as the nosecone of a titan-ii rocket .,rocket,artifact
"he tried to pull up , but his rocket was slow and unresponsive .",rocket,artifact
chapter 21 : setting up camp jimmy 's eyes shot open as his rocket began to shake and jump forward .,rocket,artifact
you think this situation calls for a rocket launcher ?,rocket,artifact
"when the last rocket hit , the monster was blown off the bulkhead and thrown down the cargo bay toward the open doors .",rocket,artifact
it 's too dark for me to fly the rocket to the hospital .,rocket,artifact
also a most stupendous rocket went up from the tower as soon as the bells got frantic .,rocket,artifact
"brads fist flew like a rocket exploding , shattering face and teeth and crumpling the uglys body like a soggy accordion .",rocket,artifact
"donna 's throat was dry with fear , because the images she was monitoring indicated a heat plume like those emitted by rocket launches .",rocket,artifact
"due to the rocket blast , there was a nasty oil leak in the transmission !",rocket,artifact
"`` time to suit up , '' he said while decreasing the rocket 's speed .",rocket,artifact
"he was going to put the rocket airborne , with or without his father .",rocket,artifact
i will always come for you had climbed the charts like a rocket and was holding at number eight .,rocket,artifact
"the venusians , fearing their planet was dying , searched for a suitable replacement '' `` so th ' father put his baby in a rocket 'n sent him here . ''",rocket,artifact.location.c
trevor studied daddy 's guitar like it was a dead sea scroll and joe looked like he was about to cum in his pants .,guitar,artifact
"i played guitar and piano ( most of my friends did n't know the piano part ) , but a career in music was pretty much like wanting to be an actor or something .",guitar,artifact
"with a start , i unslung my guitar from my shoulder before tossing it aside and hopping off the stage .",guitar,artifact
he picked up his guitar and turned for the door .,guitar,artifact
i do n't hear no guitar .,guitar,artifact.event.c
"`` i like the guitar , '' lucas says .",guitar,artifact.nfs
"said a voice basha did not recognize , though as he turned to face the white-haired man , with traces of red and black in his hair , standing before him , a bard holding a guitar , he recognized him .",guitar,artifact
he made his guitar sing in such a manner that his playing reflected his outgoing personality .,guitar,artifact
he also said that guitar isnt an easy instrument .,guitar,artifact
i sat on the bed with the guitar in my lap .,guitar,artifact
you have to take my guitar to vancouver .,guitar,artifact
he kisses my forehead and then sets his guitar next to the drum set so he can position the microphone .,guitar,artifact
"`` and if you really want to get mean you can kick- '' i 'm cut off by the low beat of the drums , guitar , and base mixing together in perfect unison .",guitar,artifact
"dithering , worried shed changed her mind about their appointment , barry returned the school guitar to the store .",guitar,artifact
it 's a picture of some edwardian woman being groped and the caption reads : may your attempts at having sex with me result in a guitar being smashed over your head .,guitar,artifact
"with my mind spinning about the tour and a certain southern girl , i could n't get it right , so i tossed my guitar in the case and went down to the studio .",guitar,artifact
"he continued to gaze out at the river , following an impressive sludge and foam sculpture with his eyes .",sculpture,artifact
"the thought of axels blood-smeared , murderers hands touching his sweet , immaculate son turned his stomach , but he held it together , his face frozen like an ice sculpture .",sculpture,artifact
i myself look up at the stone sculpture that crowns the piece .,sculpture,artifact
then you wanted to try sculpture . '',sculpture,artifact.event.c
"`` in any case , i 'm here because i wanted to see if you still have the sculpture of your hands . ''",sculpture,artifact
then he picked up his sculpture and stood unsteadily .,sculpture,artifact
"he 'd designed a sculpture for the lafleur building in downtown new orleans years ago , had spent quite a bit of time with jonathon and his wife .",sculpture,artifact
steve saw there were masses of balloons tied off at the four corners of the roof and at two locations on the sculpture itself .,sculpture,artifact.location.c
"she 'd never seen such a large , well-built man or such a perfect backside-hard , deeply tanned , and worthy of a marble sculpture .",sculpture,artifact
"the oddity , now wearing the sensitive features of a handsome black man whose face was twisted by intense emotion , continued to pace before the sculpture .",sculpture,artifact.location.c
"it appeared to be surmounted by some sculpture , a bust by the looks of it .",sculpture,artifact
he screamed her name once more and with a wild kick knocked a sculpture crashing to the floor .,sculpture,artifact
the sculpture itself was n't too hard - once i got used to using those tiny little tools - but making the chains was very tedious .,sculpture,artifact
he glanced at the obelisk again and noticed that the crystal orb crowning the sculpture had begun to glow with more intensity than before .,sculpture,artifact
"i was having a little trouble imagining robert bashing me over the head with a sculpture , but still , i had witnessed dane drinking heavily last night ; something was obviously bothering him .",sculpture,artifact
lily and i walk by this sculpture all the time .,sculpture,artifact.location.c
"`` remember , you said to use emily 's computer ? ''",computer,artifact
"`` she 's a hoarder-there was stuff everywhere in her house , but nothing really helpful until we found her computer .",computer,artifact
"i sit in my room and play with my computer , but i can still hear it . ''",computer,artifact
carlo watched in fascination as kate plugged in her computer .,computer,artifact
"i was coming to the realization that i could spend four , sixteen hour days organizing his office and i still would n't have it in hand when a thought occurred to me , it involved the computer , the computer was right there so i followed through with that thought .",computer,artifact
he turned on his desktop computer as i sat down in a guest chair on his right .,computer,artifact
"harper turned to see that stephanie had moved over to a desk holding a computer , about as far as she could get and stay in the room .",computer,artifact
"i was n't sure if that was good writing advice , but she seemed really excited , so i put the computer to sleep and followed her out of the library .",computer,artifact
"`` it 's like writing something on your computer and then you save the file , but you ca n't remember where you saved it , '' the doctor explained .",computer,artifact.location.c
and it reminded her of his staring at the sun on the computer in his room .,computer,artifact.location.c
"gutted in front of him on the counter was a small computer , parts arranged in untidy piles .",computer,artifact
"the day i 'd broken into his place and hacked his computer , i 'd placed an audio transmitter the size of a grain of sea salt under his media console and another in his bedroom .",computer,artifact
they changed the password to your computer and put in a privacy program to protect it on the network .,computer,artifact
"the computer will put that part in , said opal with a yawn .",computer,artifact
i 'm surprised your computer does n't go up in flames . '',computer,artifact
"impatiently i glared at the eda computer , waiting for the footage .",computer,artifact
the striped shirt made it easy .,shirt,artifact
"his tongue slid into her mouth , and she moaned , her fists clenching in his shirt .",shirt,artifact.location.c
"this big , big willow , jeanette reached for the ceiling as she spoke , her belly escaping her shirt , and she stayed up there through this nasty rainstorm .",shirt,artifact.location.c
her little pregnant belly was showing and she covered it with her shirt quickly .,shirt,artifact
"penelope said , as she finished buttoning her white collared shirt .",shirt,artifact
his eyes widened as he dropped my shirt on top of his .,shirt,artifact
skinner caught up and grabbed jim 's shirt .,shirt,artifact
"i need to change my shirt , some asshole just broke my nose .",shirt,artifact
"he let go of my mother 's hand and pulled out the knife , wiping it on his ruined shirt .",shirt,artifact
he stands and brushes his shirt off .,shirt,artifact
"he 'd originally assumed the shirt was an abbreviated reference to harley-davidson , the motorcycle .",shirt,artifact
his shirt fit nice and tight against his pecs and his hair was cropped short .,shirt,artifact
"`` you should go , '' viktor said coldly as andrei struggled to peel velkan 's shirt from the flesh that seemed to be melted to it .",shirt,artifact
"disentangling myself , i sat up and straightened my shirt .",shirt,artifact
"draping the tags around his neck , he tucked them inside his shirt .",shirt,artifact.location.c
"i have a gun and i 'm not scared of using it , '' i spit out , lifting my shirt and showing her the piece attached to my hip .",shirt,artifact
"creeping forward , the leprechaun recovered another coin from under the sand .",coin,artifact
"she reached for the coin , but sinclair pulled it back .",coin,artifact
"`` sure , but why do you have a coin in your pocket ?",coin,artifact
"i place the cold coin in my mouth , and before i can think about the pain , i bite down hard on my tongue .",coin,artifact
"the pierced coin on the purple ribbon about her neck dangled like a guilty accusation , and her pale fingers held it for a moment as she thought .",coin,artifact
"the coin were worth far more than the apple , but that did n't matter much .",coin,artifact
"a canoe and some gear is two hundred , leaves me enough coin to last a year or so .",coin,artifact
gray picked up another coin .,coin,artifact
"but dont worry , the coin is with me and i aint letting anyone have it .",coin,artifact
he places a green note and a seven sided coin in the outstretched palm .,coin,artifact
"well , to be quite frank i dont have such a large amount of coin readily available , master secretary i had to negotiate , im sure you know , with this imminent crisis and all crisis ?",coin,artifact
"sorry for my delay , he apologized as he tossed a golden coin toward her .",coin,artifact
"`` it was the truth , for although patrick seaton had been loved and valued by the grateful country folk whose ills he had treated for many years , his patients had rarely been able to pay him with coin , and he had never pressed them to do so .",coin,artifact
hadrian reached into his pocket and fished out the coin .,coin,artifact
"they only promised me one full coin , the cheap bastards .",coin,artifact
it was the most common coin produced for circulation but was slowly debased until its replacement by the antoninianus .,coin,artifact
aunt maddy had coiled its cable up neatly and put it away in a drawer in my desk .,cable,artifact
"`` first , the cable was n't attached to anything .",cable,artifact
then it rummaged through its belongings and pulled from its bag a short length of cable .,cable,artifact
"he roared , and raising the umbrella over his head like an executioner 's ax , he brought it down on the cable that stretched between the top of the booth and the wall , snapping it in half with a loud thwack !",cable,artifact.location.c
"in her intent study of the communications cable , she had n't paid attention to the short lateral stretch of broken snow that led out to a small disturbed drift .",cable,artifact
"and one of these times , the door is going to cut my cable .",cable,artifact
the thermite ate into the compartment onto the thick cable underneath .,cable,artifact.location.c
gray paused at each crossing to find the cable vibrating in code and followed its trail .,cable,artifact
rica sat down and could feel something like a steel cable tighten around her .,cable,artifact
"he glanced up in time to see the woman topple over the cable , her chest a bloody ruin .",cable,artifact.location.c
zeke runs across the roof to the zip line and attaches one of the man-sized slings to the steel cable .,cable,artifact
"she could see dora 457s body floating below in zero gravity , her head severed by a cable .",cable,artifact
just because conventional technology indicated the tap would be on the cable did n't mean it had to be so .,cable,artifact.location.c
"his feet thrashed about , kicking up puffs of chalky dirt as he backpedaled in an attempt to keep slack in the cable as it slowly pulled him to the tree .",cable,artifact.location.c
drawing a short datajack cable from her bag lexel looked over to zero as she plugged one end into the device .,cable,artifact
she had to actually push off the cable with her foot to keep forward momentum going .,cable,artifact
finn leaned forward and hit a button .,button,artifact
he pressed a button on the side of the stainless steel wellhead and a humming and then gurgling noise began .,button,artifact
she ran past shelby and hollered back as she punched the button for the elevator .,button,artifact
he pushed a button by the doors and a voice cracked through the intercom .,button,artifact
the button had the same slimy feel as garth 's psychic scent .,button,artifact
"halfway down the room i find a small , flat screen attached to the wall with a single button beneath it .",button,artifact
put my finger on the send button .,button,artifact.location.c
"instinctively , my finger tightened on my weapon 's selector button .",button,artifact.location.c
"my finger hovers over the call button , but i eventually settle on sending a text .",button,artifact.location.c
"i spin back to the elevator , stuffing my half-eaten sandwich into my mouth so i can slam my free hand on the down button .",button,artifact.location.c
"eleven minutes later , he tapped the talk button on his headset .",button,artifact
"lamar dragged his aching , tired body out of bed , and stood ; he took a moment to make sure he wasnt going to pass out , flicked a button on the radio cutting bobcat off in mid utterance , and then headed down the hall , his eyes barely open , but the stench of his youngest son allowing him to track to the source .",button,artifact
he clicked the button on one and a solid beam of light several feet long shot out .,button,artifact
you either needed a security code or access to the little button which was obviously underneath cindi 's desk .,button,artifact
jay depressed the button .,button,artifact
a punch of the button would set off a small shock on a sensor around rabbit 's wrist .,button,artifact
he raised the bottle to the men and took a healthy swallow .,bottle,artifact
"an empty bottle of rum rolled with depressing agreement across the floor , meeting a partner underneath the windowsill .",bottle,artifact
theres a bottle on the bathroom counter .,bottle,artifact
"`` never again , merit , '' she said , walking to the corner of the room where she 'd deposited her bag and water bottle before class started .",bottle,artifact
"and i assumed she 'd probably been drinking , though i had n't actually observed a cup or bottle in her hand .",bottle,artifact
even when he put the bottle down he studied her for a long time .,bottle,artifact
"i wondered if the indians had a homemade brew of some sort that kept them away , because at this rate , my bottle would be empty in a few weeks at the most .",bottle,artifact
turning back to their direction i threw the bottle at the head of the man who had tried to order me .,bottle,artifact
i finished the bottle off in two gulps .,bottle,artifact.event.c
she looks at me like i just said i wanted us all to hold hands and then play spin the bottle .,bottle,artifact
i also took a plastic reusable water bottle .,bottle,artifact
lets crack another bottle .,bottle,artifact
he tipped back the beer bottle and took a drink .,bottle,artifact
"he began , showing her the sample bottle .",bottle,artifact
"he caught her wrists and returned her hands to her lap , then dropped the sunscreen bottle between her legs .",bottle,artifact
"there was no food , although alex discovered an unopened water bottle that had rolled under the krispy kreme case .",bottle,artifact
"chapter 9 the next night , three startled eyes looked up from their picnic , worriedly watching dharr as he approached their blanket .",picnic,event
"something that they could have done at any time , so rhi was n't clear why this casual-looking conversation could n't have waited until after their picnic .",picnic,event
"baseball was pushed aside as they talked about the picnic , the food , what the methodist women would be wearing , and so on .",picnic,event.nfs
"paulette had apparently baked a lot of bread , and they let us have a picnic in our small little room with a full loaf and a bowl of butter that sarah had probably churned herself .",picnic,event
"`` cheedas , can you pack a basket of goodies , like for a picnic ? ''",picnic,event
"immediately standing up , he started gathering the leftovers of their picnic while allie tried to stretch the kinks from her muscles .",picnic,event
"grass embankments surrounded the pool , offering the perfect spot for a picnic or for sunbathers to work on their tans .",picnic,event
"i dont know if sean mentioned it to you , but , if youre interested , i can prepare a picnic or bag lunch for you any day during your stay .",picnic,event
"so she 'll have to miss your little picnic , i 'm afraid . ''",picnic,event
"no raised voices , but they were n't discussing the company picnic .",picnic,event.nfs
"upon seeing him there , samantha 's smile went away , as if a dark storm cloud had suddenly rolled in on her perfect picnic with pavel .",picnic,event
"and in place of the picnic and card tables , a seemingly endless buffet-wearing a skirt , no less-circumnavigated the patio , filled with the kind of food that only came from a really nice restaurant .",picnic,event
"jennifer , by contrast , is normally content just to stand still at stage center , youre on a picnic with some friends and suddenly you get ambushed thats not what happened at all !",picnic,event
she was laughing at something or someone at the picnic .,picnic,event
i catch griffin 's eye across the picnic table and he winks .,picnic,event
they moved to the top of the cottage and billy started the barbecue .,barbecue,event
"we were back on the deck at shaw and rule 's house for a cool , fall barbecue before the full chill of october set in , and this one was going a lot smoother than the last one .",barbecue,event
they were standing in the hastingses ' backyard at a family barbecue .,barbecue,event
kinley had laid in that very chair the last time greg had invited her family over for a barbecue .,barbecue,event
"it smelled like childhood and it brought back the long , lazy summer days , barbecue , watermelon , and freeze pops .",barbecue,event.nfs
"the air smelled like a nearby barbecue , though they couldnt see the smoke .",barbecue,event
`` this barbecue is fascinating .,barbecue,event.nfs
"wright asked , what kind of barbecue do you like ?",barbecue,event.nfs
i was going to have myself an arcadian barbecue .,barbecue,event
"this afternoon he was going to enjoy his barbecue with rosie and tomorrow , well , he had no plans for tomorrow yet , depending on how this afternoon went , maybe he and rosie could spend sunday together .",barbecue,event
but there 's no way she 'd be in any shape to attend xander 's barbecue .,barbecue,event
courtney and i are going to the freshman barbecue tonight . '',barbecue,event
"peter was in charge with clancy who , as the most sensible boy in the party , was tasked with running the barbecue itself .",barbecue,event
the scent of barbecue filled the air .,barbecue,event
liza talked my ear off about her new job as we walked into lambert 's barbecue .,barbecue,event.location.c
"there were no chairs , no barbecue and no garden .",barbecue,event.nfs
lift reached the end of the table and looked out at a banquet that had been set onto a smaller table at the other side of the room .,banquet,event.food.c
`` the banquet is about to start .,banquet,event
"they would be coming with liz and brady to the banquet tomorrow night , but for now , she and brady had the night free and to themselves .",banquet,event
"everybody was talking about the festival at nideck point and the christmas banquet , the man wolf mystery , all of it .",banquet,event
the prospect of a banquet with plenty of wine and girls was popular enough to fill several boatloads and they began heading ashore soon after dark .,banquet,event
that saturday the three of us hosted a farewell banquet for all the participants in the program at a large restaurant inside the summer palace grounds .,banquet,event
i took a refreshing long sip of the bubbly and continued on my cake banquet .,banquet,event
the banquet and ballroom facility is in the east wing .,banquet,event
and then the serving men began to bring in the banquet .,banquet,event
"likely , some ball , banquet or state event required teeg to have a wife on his arm .",banquet,event
`` the angels throw a magnificent banquet in our honor ? '',banquet,event
"i 've never really paid all that much attention to what i eat , but when every meal that 's set before you is a banquet , you start to notice it .",banquet,event
king sett hosted a banquet later in the evening and he invited a select few from the morr aristocracy .,banquet,event
"if youre talking about whats going to happen to stewie and the others at the banquet , we already know about that , said angelica dismissively .",banquet,event
"winners could have come and visited her after their bouts , but they always left , never joining her at banquet .",banquet,event
"`` he did n't know you were with child until he saw you half-dressed , the day of the duke 's banquet .",banquet,event
"back in the house , jack continued to dwell on this , as khalid prepared for the promised celebration .",celebration,event
you join the celebration of the people of your world .,celebration,event
"the song was a rousing anthem to hedonism , to celebration that ran through the night and into the morning , and to starving bodies slaked with satisfaction .",celebration,event
"`` my mate , she 's anxious for the celebration .",celebration,event.nfs
they knew by the kind of invitation sent to this event that there was more to the gathering than the celebration of a marriage .,celebration,event
let 's start the celebration . '',celebration,event
* * * alison could n't believe her ascension celebration had turned into a full-on battle .,celebration,event
"after their joyous impromptu celebration , anne and james said good night and gave them one last congratulatory hug before leaving them alone in the sitting room .",celebration,event
"taking pity on her , he added , `` westmoreland dukes are always married in a church , and the wedding celebration is always here at claymore .",celebration,event
"i then said to everyone standing in the room , tonight is for celebration , any and all can join us .",celebration,event
the camera men decide to just let it roll and it becomes a live celebration on air .,celebration,event
"as the celebration concluded and the choir broke into exalted song , pages moved through the ranks of the patriarchs delivering the announcement that the hierocracy would resume deliberations immediately .",celebration,event
"the celebration went on behind him , music playing as people danced and cheered , celebrating tess and dominic 's union , while all carmine enjoyed was the familiar numbness creeping through his limbs .",celebration,event
the coming of spring transcended the celebration of marys light mass in the highest heaven .,celebration,event
after nadia threw her back out breakdancing at the celebration .,celebration,event
"`` maybe , '' mister wolf said , `` but do n't plan the victory celebration until the war 's over .",celebration,event
`` do you remember walking home after the festival ?,festival,event
`` events beyond even my control cause this festival to be stopped .,festival,event
"but before he could begin to process this , a new sending bloomed in the space where festival had been .",festival,event
it must be a festival .,festival,event.nfs
are you going to come back next year for the metroparks music festival ?,festival,event
* * * more than a week had passed since the ambassadors festival .,festival,event
"in the summertime , when flooding is not a risk factor , tva keeps the lakes levels high to support boating and recreational boating like for the current festival of the eighty birthday .",festival,event
"tonight though , the festival would be different .",festival,event.nfs
"`` i assumed you wanted to go the festival today , '' he said , and she did n't miss the gleam in his dark eyes .",festival,event
she brought home pamphlets and brochures to make welcome packets for their guests at the grand opening ; she worked on arrangements for the old thyme festival ; and practiced her music for easter .,festival,event
then he reached into his robe and pulled out the poster about the free festival .,festival,event.nfs
in marat she would be the last girl to be picked in a marriage festival .,festival,event
mitch had a hunch that the thieves might be waiting to strike when the festival began and insisted we continue the patrols .,festival,event
we bought it today at the festival .,festival,event
he had n't heard about the festival .,festival,event.nfs
so tell me more about the festival . '',festival,event.nfs
`` your mother has me signing up for exercise classes at that new fancy gym in town and volunteered me to help with the winter carnival .,carnival,event
jimmy pointed back in the direction of the carnival .,carnival,event.location.c
rashel would have traded them both for the marine back at the carnival .,carnival,event
"i was ten years old , and he had snuck me to a carnival without my mother knowing during one of his stints out of the hospital .",carnival,event
"after he bought them tickets , they strolled around the carnival once just taking it all in .",carnival,event.location.c
"while they were sure that horaces information regarding its next destination was accurate , they wanted to make sure that no one else had any memory of the carnival .",carnival,event.nfs
"that night , after the carnival and the fire and the terror of nearly losing each other , she and mateo had come back here .",carnival,event
`` i 'm here to announce that we 're departing for the carnival in approximately twenty minutes . '',carnival,event
the crooked oak had always been the most popular place during the spring carnival .,carnival,event
the lightheartedness of the carnival was contagious .,carnival,event
i jog toward the entrance to kiddie land and spot the woman in turquoise walking briskly away from the carnival .,carnival,event.location.c
no clem but speaking of a carnival reminds me of the merry-go-round or the carousel .,carnival,event.nfs
"he and elizabeth walked through the carnival , hand in hand .",carnival,event.location.c
"normally the neon lights from the clubs and the sounds of the nearby carnival put me in a happy mood , but not tonight .",carnival,event
"what a coincidence , runnin into my best friends at the carnival !",carnival,event
`` how soon should i do a press conference ? '',conference,event
evie held a press conference to announce she was taking over black industries and that she 'd set up an exhibition game for the invaders and strikers at the end of the week .,conference,event
the conference with james stickley lasted for more than an hour .,conference,event
"it turned out that every time there had been any tampering , at that same period there was a joint eda-eurocorps meeting or conference here in strasbourg .",conference,event
`` yes sir ; he is scheduled for a visual conference in twenty-two minutes .,conference,event
then tomorrow we 'll be caught up in the conference and that should take care of ... everything . '',conference,event
there was n't a single conference scheduled in dc that any of the victims would have had reason to attend .,conference,event
"in all the pathos of the moment , she 'd forgotten parker was supposed to leave tomorrow for three weeks of meetings with his european counterparts and to give the keynote address at the world banking conference .",conference,event
"i had to go to a conference , '' she said brightly , and proceeded to regale her parents with censored details of the three days she had spent at peppers .",conference,event
she 'd imagined it as a joyous finale to a successful conference .,conference,event
it would be great if you would present your views during our upcoming conference in london .,conference,event
"kipler arranged a phone conference with drummond and me , and things went badly , at least for the defense .",conference,event
"like the conference room , it featured a wall of windows with a view of the harbor and the skyline to the north .",conference,event
"`` i 'm sure he 'll be at the opening of the conference later this morning , '' drake said .",conference,event
`` there was no conference out of town .,conference,event.nfs
this conference call is very important to me and i would hate to be distracted worrying about you going home alone at this late hour .,conference,event
once he goes the rest will go and the rest will disappear like a bottle of vodka at a russian prayer meeting .,meeting,event
"his majesty expects to conduct his regular council meeting , and he must practice for carrousel . ''",meeting,event
"soon afterward , the meeting ended and suella and nathan said their goodbyes to davids parents .",meeting,event
"and in the years since their first meeting , the very scent of it had never failed to grasp his attention .",meeting,event
the captain announced a meeting of the section chiefs on the bridge in fifteen minutes .,meeting,event
"`` come on , mckenzie , how did the meeting go ?",meeting,event
connor knew he was late as he strode into the diner he and quinn had chosen for a quick meeting .,meeting,event
"as the meeting dragged on , my headache got worse and we still hadnt even got past the introductions .",meeting,event
"`` anyway , a captains ' meeting of the martian allied powers is assembling .",meeting,event
my meekness was a far cry from my behavior at our last meeting .,meeting,event
she needs to have things ready for you by the time you walk in for your first meeting .,meeting,event
"whitney pushed the covers aside and slid from the bed , her mind groping frantically for ways to extricate herself from the arranged meeting with clayton .",meeting,event
"the meeting was over , and she could assure mike that she hadnt had any interaction with andrew , not even exchanged glances .",meeting,event
"`` i 'm sorry , mr. james is in a meeting with the judging committee . ''",meeting,event
counts invited me to their meeting !,meeting,event
here i am chattering on about me while you have a big meeting ahead of you .,meeting,event
"chapter twelve henri and i go into town on saturday for the halloween parade , almost two weeks after arriving in paradise .",parade,event
are you planning on going to the festival parade tomorrow ? '',parade,event
the homecoming committee pulled the crepe paper letters spelling miss victory out of the chicken wire on the back of the float and replaced them with white toilet paper before the parade started .,parade,event
"evidently , in the light of day many of the more unusual lifeforms preferred to remain hidden ; tibor found himself encountering no one , and somehow this distressed him more than the parade of sports and freaks and chardins which he found himself facing during the nocturnal hours .",parade,event
`` we 're here for the parade . '',parade,event
"i 'd held it together in front of his parents and the parade of doctors and nurses , but somehow the comforting familiar sound of knox 's deep voice sent me over the edge .",parade,event.location.c
the royal wedding will proceed in five days on festival day with a grand royal parade from the royal palace into the game stadium .,parade,event
jen strutted over to jim-like she was the conductor in a large parade .,parade,event
the short parade stopped in the center of the enclosure .,parade,event.artifact.c
"i rolled into the street , making a dance motion before the parade , halting it in all its glory .",parade,event
"we promise to do just that , and when the parade is over , we walk stella back to the dorm , and then head to his apartment .",parade,event
as the parade comes to stopping points they sign autographs .,parade,event
"`` no , we closed for parade .",parade,event
"the victory parade in thania , with the king of usserd as showpiece , was the greatest that had been seen since the last dornite city fell to their army .",parade,event
"seeing the parade just ahead , i closed my eyes and held my breath as if diving headlong into the sea .",parade,event
it looked as if the three of them wouldnt have been missed if they had skipped the party .,party,event
were all invited to the houses homecoming party .,party,event
"frohmeyer said , `` how many guests are coming to the party ? ''",party,event
"`` point me at them , and i 'll get this party started . ''",party,event
"i do n't seem to have a problem with being relevant , and i do n't host a single party .",party,event
"tristan and i watched them walk away while lincoln said , `` dude , if you stare at my girlfriend and her stupid shirt for longer than three seconds i 'm canceling the party .",party,event
"after 45 minutes , charlotte broke up the party , set a cleaning detail to work in each bedroom and the bathrooms , and proceeded to clean up the hall herself .",party,event
"patrick , this is kat , jane began the introductions when pierce came to greet them to the party .",party,event
"* * * the party had been going for more than an hour , and there had yet to be any sign of haven .",party,event
i 've been looking forward to this party all week .,party,event
"the three of us wrapped in each other 's arms finishes up the dance as the dj asks the wedding party to join us as he switches the song over to , changed by you .",party,event.human.c
"he asked liz again if she would be interested in working with him as a writer for the company , but she turned him down and , as other people showed up for the party , they left it at that .",party,event
the three of us had a great dinner and i could n't wait to get home and really start drinking at my party .,party,event
she suggested a cocktail party . ',party,event.nfs
`` you ditched me in town and organized a war party because i lied about knowing that guy ? '',party,event
the party was in full swing and she greeted the hostess with enthusiasm .,party,event
"an explosion rocked the building from the hall behind and the body of the meregal flew out , slamming hard against the iron railing next to yin .",explosion,process
"the explosion should have killed szilagyi , but he 'd cheated death before , and a bone-deep pessimism warned me that we had n't seen the last of him .",explosion,process
there was no way it was a coincidence that a judge with the same last name as a child who could be my father 's was killed in a gas explosion at a coffee shop near where he worked .,explosion,process
i just wanted to make sure you were okay after the explosion yesterday . '',explosion,process
"an explosion sounded at that moment , and glass shattered out from all the remaining downstairs windows .",explosion,process
the explosion came as vasili dropped to a crouch .,explosion,process
"it was enough , and with a silent explosion , the splintered mystics burst from their prison .",explosion,process
another explosion of guilt hit him square in the chest .,explosion,process
"the explosion shot debris and burning fuel over the entire property , and even outside of the compound , according to the shop superintendent .",explosion,process
`` gary told me you were injured in an explosion . '',explosion,process
but the odds of the long ranger surviving the resulting kinetic explosion and spray of disintegrating blade fragments were almost nonexistent .,explosion,process
"if the explosion had been as loud as it seemed as the numbness in our ear attested to and the mushroom cloud as vivid , then there was no doubt that the entire town of boot hill would have woken up to it .",explosion,process.artifact.c
"it was like holding your breath all the time , waiting for the next big explosion . ''",explosion,process
what was in it if the gas would not kill him or that was otherwise non-lethal to humans and how could it cause an explosion ?,explosion,process
she laid reed back against the seat and quickly switched off the engine before it led to an explosion ... ... which meant she had to get him out of the car and as far away from the wreck as possible .,explosion,process
"an explosion shook the first-class car , red and yellow flames bursting out the windows and pulled away by the wind .",explosion,process
`` your husband died in a car accident .,accident,process
"eventually , i needed to tell her about callie and the accident .",accident,process.nfs
"newspapers clippings about dad and his work at the hospital before the accident , articles i could n't bear to read after he 'd died .",accident,process
or must that brave child suffer a tragic accident as well ?,accident,process
"they staged the train accident , moved their equipment onto the train , captured your father , and did the transfer right there .",accident,process
"there were notes from an interview , diesel 's driving stats , and details on his accident .",accident,process
the fly in this ointment was that unlike an accident at sea a mishap on the road could involve the attendance of the police .,accident,process
"those agents are f**king fired , '' he growled , shuddering at the thought that maddie had been involved in an accident and he had n't known .",accident,process
"she pushed past the crowd gathered outside the cubicle , all of them goggling like rubber-neckers at a fatal accident .",accident,process
"`` but your vision was started by accident , so maybe there 's a reason you saw it and maybe not .",accident,process
"but if my time in group therapy sessions has taught me anything , it 's that talking about the accident and the aftermath with people who understand does actually help .",accident,process
"she had been under the assumption that it was a strange , random accident .",accident,process.nfs
"they 'd met because of an accident , their lives colliding , and just as that impact had n't lasted long , neither would they .",accident,process.nfs
the person who was with my brother when the accident occurred .,accident,process
"now , how about you get the police report and ill drive out to the accident site to look around .",accident,process
she thinks dads death might not have been an accident .,accident,process.nfs
and of course ray succumbed to the notion that this might be a worthy experiment because he desperately wanted to find a noble cause to attach himself to in order to make himself feel worthy .,experiment,process.nfs
roxanne omitted to mention her real and sole interest in the experiment was that she was being paid to perform it .,experiment,process
i will be interested to see if our experiment bears any fruit . '',experiment,process
